date,sessions,bounces,orders,revenue
2019-01-27,"1,116",11,11,2873.30
2019-01-28,"1,137",13,11,2460.15
2019-01-29,"1,092",19,11,3124.75
2019-01-30,"1,055",5,9,4388.06
2019-01-31,926,16,6,2115.30
2019-02-01,"1,006",15,1,1889.60
2019-02-02,"1,109",15,9,1234.00
2019-02-03,"1,274",19,4,981.85
2019-02-04,"1,253",12,8,2751.90
2019-02-05,920,8,4,3113.14
2019-02-06,903,15,3,3360.50
2019-02-07,894,6,3,2057.50
2019-02-08,796,12,3,3268.90
2019-02-09,735,13,3,958.10
2019-02-10,877,13,5,2301.69
2019-02-11,960,12,6,2329.15
2019-02-12,977,12,5,4031.30
2019-02-13,967,13,5,2337.95
2019-02-14,827,12,5,2986.70
2019-02-15,837,12,2,1373.14
2019-02-16,924,9,3,1786.70
2019-02-17,"1,192",14,7,1534.02
2019-02-18,"1,207",17,3,3658.40
2019-02-19,"1,126",12,2,3954.38
2019-02-20,"1,138",16,5,2355.35
2019-02-21,"1,126",10,12,1733.33
2019-02-22,961,14,3,1332.85
2019-02-23,967,13,8,930.85
2019-02-24,"1,159",16,6,2775.22
2019-02-25,"1,047",15,7,3039.10
2019-02-26,"1,017",5,5,3538.65
2019-02-27,984,12,6,2965.55
2019-02-28,959,10,2,1439.80
2019-03-01,"1,016",11,2,2162.04
2019-03-02,"1,055",12,2,2404.05
2019-03-03,"1,356",14,0,2645.40
2019-03-04,"1,160",12,6,2822.40
2019-03-05,"1,161",14,4,4324.12
2019-03-06,"1,062",14,2,3355.90
2019-03-07,"1,044",12,5,1190.95
2019-03-08,894,10,5,1113.85
2019-03-09,962,18,1,716.50
2019-03-10,"1,248",18,2,2781.70
2019-03-11,"1,286",10,3,2787.80
2019-03-12,"1,219",21,12,1843.04
2019-03-13,"1,196",14,8,2417.05
2019-03-14,"1,098",9,2,2837.70
2019-03-15,914,11,0,2251.10
2019-03-16,"1,027",20,4,1707.47
2019-03-17,"1,135",24,5,3091.55
2019-03-18,"1,194",16,7,2447.80
2019-03-19,"1,126",14,5,3750.00
2019-03-20,"1,075",9,4,2951.00
2019-03-21,"1,028",15,2,2037.69
2019-03-22,887,18,1,646.90
2019-03-23,771,12,0,1054.00
2019-03-24,964,18,3,2085.70
2019-03-25,"1,065",14,8,1973.65
2019-03-26,"1,069",8,5,2649.85
2019-03-27,993,6,6,2402.10
2019-03-28,924,9,0,1961.25
2019-03-29,961,8,0,2884.85
2019-03-30,862,12,3,738.70
2019-03-31,816,16,1,1598.50
2019-04-01,919,15,8,4421.60
2019-04-02,"1,081",12,9,3313.35
2019-04-03,982,14,7,3586.32
2019-04-04,878,11,3,1393.40
2019-04-05,749,15,3,1319.40
2019-04-06,761,10,2,1183.25
2019-04-07,949,10,2,1850.20
2019-04-08,915,10,3,3521.40
2019-04-09,"1,035",13,6,3617.15
2019-04-10,912,8,8,2770.30
2019-04-11,934,7,2,935.50
2019-04-12,900,11,3,2579.75
2019-04-13,800,7,3,1991.50
2019-04-14,922,4,3,1036.30
2019-04-15,852,16,4,2395.20
2019-04-16,798,14,2,1894.20
2019-04-17,728,10,6,1471.90
2019-04-18,636,11,5,965.70
2019-04-19,455,11,1,742.00
2019-04-20,341,8,2,656.00
2019-04-21,354,7,1,317.20
2019-04-22,651,18,2,809.90
2019-04-23,"1,082",12,9,3362.15
2019-04-24,"1,108",12,6,3671.50
2019-04-25,804,14,3,4041.00
2019-04-26,650,11,1,311.60
2019-04-27,699,12,1,387.03
2019-04-28,907,7,4,1422.70
2019-04-29,753,14,1,1664.00
2019-04-30,715,7,1,678.50
2019-05-01,700,15,3,1585.84
2019-05-02,755,13,2,1057.97
2019-05-03,822,8,4,1899.46
2019-05-04,833,6,4,1725.10
2019-05-05,"1,009",13,1,3966.55
2019-05-06,"1,139",18,3,3190.55
2019-05-07,"1,074",10,7,3777.40
2019-05-08,"1,006",14,4,2617.50
2019-05-09,958,14,4,1498.50
2019-05-10,867,11,4,2873.40
2019-05-11,753,17,3,344.20
2019-05-12,994,20,2,2155.90
2019-05-13,"1,023",19,9,2799.20
2019-05-14,"1,061",9,4,4641.20
2019-05-15,982,16,0,3759.90
2019-05-16,805,4,2,2103.80
2019-05-17,711,9,5,1985.90
2019-05-18,634,18,1,534.20
2019-05-19,805,13,6,1143.20
2019-05-20,791,9,1,2159.30
2019-05-21,951,5,7,4727.60
2019-05-22,913,14,8,2680.55
2019-05-23,893,11,1,1176.90
2019-05-24,739,5,1,711.60
2019-05-25,630,15,1,747.80
2019-05-26,753,6,2,1481.44
2019-05-27,932,16,4,1170.45
2019-05-28,"1,023",7,3,3058.35
2019-05-29,"1,010",13,5,2651.20
2019-05-30,795,14,0,1384.75
2019-05-31,782,13,2,1456.13
2019-06-01,606,6,2,1044.44
2019-06-02,729,15,0,1220.00
2019-06-03,936,19,1,1808.60
2019-06-04,912,16,5,4343.15
2019-06-05,815,9,5,2337.60
2019-06-06,796,18,2,1674.80
2019-06-07,794,10,3,1101.30
2019-06-08,772,13,1,868.20
2019-06-09,918,22,3,2313.65
2019-06-10,"1,012",21,6,2821.00
2019-06-11,950,18,3,3456.95
2019-06-12,943,19,8,2734.00
2019-06-13,840,18,6,2475.40
2019-06-14,718,13,6,1241.50
2019-06-15,661,17,3,975.40
2019-06-16,828,12,2,1915.90
2019-06-17,824,11,3,2113.30
2019-06-18,825,12,7,2065.80
2019-06-19,628,6,3,1135.30
2019-06-20,628,5,1,1370.80
2019-06-21,700,6,3,1450.60
2019-06-22,580,11,1,336.90
2019-06-23,742,9,1,993.20
2019-06-24,798,9,2,1890.90
2019-06-25,788,12,6,2004.00
2019-06-26,746,12,2,3233.75
2019-06-27,740,9,5,1749.00
2019-06-28,675,7,3,1580.40
2019-06-29,653,6,2,552.40
2019-06-30,726,10,6,2277.27
2019-07-01,931,15,4,2266.20
2019-07-02,985,19,1,3056.50
2019-07-03,953,18,4,1910.50
2019-07-04,893,11,4,1677.35
2019-07-05,891,15,3,1826.68
2019-07-06,741,5,2,308.00
2019-07-07,985,12,3,358.00
2019-07-08,"1,081",12,3,1731.30
2019-07-09,"1,000",13,1,1589.45
2019-07-10,867,11,3,829.10
2019-07-11,818,10,2,793.96
2019-07-12,749,9,1,1445.10
2019-07-13,671,9,1,2121.30
2019-07-14,901,19,3,1161.30
2019-07-15,953,11,4,2425.30
2019-07-16,962,5,7,2487.00
2019-07-17,864,12,5,1512.00
2019-07-18,940,19,3,706.75
2019-07-19,773,8,1,1124.90
2019-07-20,616,11,0,1277.60
2019-07-21,906,14,2,1023.00
2019-07-22,917,15,4,1799.90
2019-07-23,881,16,5,1921.50
2019-07-24,815,14,1,1805.25
2019-07-25,602,88,2,1638.30
2019-07-26,360,201,4,196.00
2019-07-27,332,181,1,78.00
2019-07-28,685,422,13,2167.00
2019-07-29,733,375,11,2320.30
2019-07-30,736,385,15,1638.20
2019-07-31,630,364,16,1595.50
2019-08-01,865,515,4,1689.00
2019-08-02,652,388,2,932.00
2019-08-03,569,360,4,138.00
2019-08-04,720,436,6,504.45
2019-08-05,734,451,6,90.00
2019-08-06,632,382,8,840.40
2019-08-07,659,380,5,544.00
2019-08-08,593,366,3,994.00
2019-08-09,593,374,6,854.45
2019-08-10,436,271,3,891.51
2019-08-11,492,277,5,855.75
2019-08-12,625,344,12,1472.06
2019-08-13,713,409,10,1047.98
2019-08-14,893,548,17,362.22
2019-08-15,797,514,7,484.63
2019-08-16,756,463,8,666.17
2019-08-17,884,565,5,893.73
2019-08-18,"1,143",695,14,707.31
2019-08-19,"1,061",636,8,1756.12
2019-08-20,"1,078",647,15,1320.70
2019-08-21,"1,041",632,14,1786.56
2019-08-22,840,540,9,626.09
2019-08-23,812,493,5,1016.20
2019-08-24,789,497,5,318.48
2019-08-25,"1,010",632,11,769.92
2019-08-26,847,464,14,1036.83
2019-08-27,904,509,14,1828.63
2019-08-28,897,528,10,1838.83
2019-08-29,656,398,8,780.44
2019-08-30,569,344,5,584.57
2019-08-31,543,321,3,692.40
2019-09-01,702,396,9,939.58
2019-09-02,803,448,15,505.18
2019-09-03,724,391,8,783.44
2019-09-04,697,403,12,1424.22
2019-09-05,725,416,8,921.47
2019-09-06,711,432,3,866.51
2019-09-07,628,409,4,830.42
2019-09-08,860,491,6,861.60
2019-09-09,801,441,4,811.86
2019-09-10,765,420,14,1358.11
2019-09-11,664,380,10,829.42
2019-09-12,750,427,10,847.29
2019-09-13,628,376,8,343.52
2019-09-14,613,354,10,707.63
2019-09-15,679,423,5,1501.48
2019-09-16,709,386,13,714.27
2019-09-17,735,399,18,1086.26
2019-09-18,700,400,7,607.92
2019-09-19,606,360,9,363.84
2019-09-20,566,336,6,701.25
2019-09-21,827,594,4,425.83
2019-09-22,"1,318","1,047",4,960.43
2019-09-23,"1,252",910,11,668.00
2019-09-24,"1,002",665,9,1158.15
2019-09-25,810,439,9,269.30
2019-09-26,753,431,6,1339.70
2019-09-27,624,348,6,442.83
2019-09-28,539,322,4,0.00
2019-09-29,729,407,6,498.40
2019-09-30,681,373,14,866.54
2019-10-01,670,341,5,823.17
2019-10-02,790,385,16,1512.48
2019-10-03,705,368,17,861.89
2019-10-04,52,26,0,455.44
2019-10-05,508,270,4,829.22
2019-10-06,744,405,7,1122.20
2019-10-07,804,449,12,1020.90
2019-10-08,851,448,9,1220.81
2019-10-09,832,477,12,2640.21
2019-10-10,800,459,10,1055.70
2019-10-11,701,431,8,474.91
2019-10-12,705,407,5,443.86
2019-10-13,739,425,7,342.95
2019-10-14,836,478,7,663.30
2019-10-15,830,468,10,1275.83
2019-10-16,794,425,20,1084.91
2019-10-17,678,377,4,587.16
2019-10-18,602,362,10,1080.33
2019-10-19,599,361,2,310.26
2019-10-20,760,438,7,529.78
2019-10-21,836,479,9,1990.87
2019-10-22,497,273,8,2050.68
2019-10-23,727,402,14,1030.98
2019-10-24,778,456,3,652.94
2019-10-25,727,417,8,928.32
2019-10-26,674,403,3,878.66
2019-10-27,779,471,6,932.11
2019-10-28,258,117,6,1474.25
2019-10-29,791,453,6,1564.70
2019-10-30,631,373,12,487.67
2019-10-31,527,318,7,807.16
2019-11-01,631,370,3,447.18
2019-11-02,853,491,6,844.22
2019-11-03,"1,084",653,11,230.89
2019-11-04,921,555,14,1010.40
2019-11-05,974,562,15,1827.83
2019-11-06,966,540,10,1068.32
2019-11-07,858,543,8,1006.18
2019-11-08,812,472,7,1942.63
2019-11-09,637,395,4,1009.86
2019-11-10,878,515,5,0.00
2019-11-11,881,504,13,1266.26
2019-11-12,935,544,19,1993.76
2019-11-13,933,513,12,1874.24
2019-11-14,943,560,9,769.71
2019-11-15,812,519,12,597.36
2019-11-16,722,462,5,1047.47
2019-11-17,966,589,5,252.73
2019-11-18,713,431,8,1258.08
2019-11-19,487,270,4,1363.73
2019-11-20,816,464,14,1115.72
2019-11-21,883,570,7,540.47
2019-11-22,703,446,5,633.15
2019-11-23,713,456,6,361.81
2019-11-24,410,258,0,650.26
2019-11-25,114,72,5,1362.71
2019-11-26,317,192,3,1844.53
2019-11-27,335,166,9,548.49
2019-11-28,406,225,2,139.38
2019-11-29,465,302,2,823.29
2019-11-30,368,234,5,143.42
2019-12-01,612,363,8,602.18
2019-12-02,771,447,11,1103.89
2019-12-03,792,482,12,741.53
2019-12-04,763,462,8,1268.14
2019-12-05,88,60,2,698.91
2019-12-06,53,39,1,111.44
2019-12-07,198,114,2,141.98
2019-12-08,540,318,9,1217.05
2019-12-09,457,246,7,1543.06
2019-12-10,336,186,7,666.35
2019-12-11,251,164,3,1021.56
2019-12-12,388,253,2,1496.44
2019-12-13,285,188,7,808.82
2019-12-14,271,181,7,153.87
2019-12-15,333,205,2,598.70
2019-12-16,418,258,1,1232.78
2019-12-17,463,293,9,2663.25
2019-12-18,392,253,9,396.19
2019-12-19,314,226,1,1074.82
2019-12-20,238,172,0,543.45
2019-12-21,183,135,0,785.60
2019-12-22,210,128,0,143.49
2019-12-23,139,97,0,692.45
2019-12-24,92,60,1,71.85
2019-12-25,155,106,2,91.93
2019-12-26,283,204,0,495.83
2019-12-27,388,247,5,1510.08
2019-12-28,297,196,3,796.38
2019-12-29,341,211,1,169.95
2019-12-30,303,203,2,2479.63
2019-12-31,173,127,3,475.36
2020-01-01,395,228,5,298.80
2020-01-02,505,314,0,1417.91
2020-01-03,512,305,3,1127.51
2020-01-04,502,328,3,548.81
2020-01-05,536,347,4,1269.22
2020-01-06,497,295,4,1582.97
2020-01-07,484,312,6,1611.58
2020-01-08,386,239,3,1374.68
2020-01-09,431,254,4,2026.19
2020-01-10,454,297,2,831.29
2020-01-11,395,252,2,867.57
2020-01-12,543,362,3,1277.08
2020-01-13,494,308,6,2796.60
2020-01-14,425,279,6,2236.84
2020-01-15,345,223,4,2358.95
2020-01-16,446,284,3,1343.80
2020-01-17,323,231,2,1547.59
2020-01-18,318,222,0,462.66
2020-01-19,365,253,0,1378.86
2020-01-20,388,228,5,835.56
2020-01-21,347,227,5,1489.93
2020-01-22,332,206,6,2024.58
2020-01-23,309,195,2,874.15
2020-01-24,285,189,2,1035.47
2020-01-25,274,176,3,159.22
2020-01-26,334,212,3,999.35
2020-01-27,368,246,4,2506.66
2020-01-28,476,312,2,2284.12
2020-01-29,409,254,3,441.45
2020-01-30,324,225,3,2259.80
2020-01-31,377,251,4,1488.11
2020-02-01,366,236,2,363.21
2020-02-02,518,336,3,934.49
2020-02-03,491,314,2,2089.21
2020-02-04,429,291,4,2192.43
2020-02-05,396,260,3,1829.74
2020-02-06,370,247,2,2473.31
2020-02-07,353,250,4,876.87
2020-02-08,314,219,5,592.20
2020-02-09,279,206,3,617.57
2020-02-10,38,18,1,1108.95
2020-02-11,309,198,4,2803.02
2020-02-12,305,208,2,298.24
2020-02-13,373,283,0,399.62
2020-02-14,233,169,1,644.16
2020-02-15,343,247,0,373.70
2020-02-16,402,257,1,1913.32
2020-02-17,355,211,5,971.40
2020-02-18,378,240,2,1638.89
2020-02-19,306,200,5,1926.65
2020-02-20,281,183,2,1049.63
2020-02-21,256,166,4,639.12
2020-02-22,305,204,4,1750.08
2020-02-23,420,286,1,566.68
2020-02-24,360,217,3,1845.01
2020-02-25,323,209,1,1025.04
2020-02-26,305,194,6,2492.90
2020-02-27,262,166,2,806.01
2020-02-28,221,149,4,362.45
2020-02-29,142,101,0,383.12
2020-03-01,325,209,1,1734.64
2020-03-02,290,180,3,1790.00
2020-03-03,270,170,6,1562.66
2020-03-04,236,159,2,646.36
2020-03-05,253,163,1,915.57
2020-03-06,206,141,0,648.08
2020-03-07,222,146,2,663.04
2020-03-08,267,175,1,357.14
2020-03-09,248,164,4,1062.92
2020-03-10,165,98,1,1278.92
2020-03-11,121,82,1,240.01
2020-03-12,66,44,0,416.07
2020-03-13,48,32,0,450.24
2020-03-14,76,55,2,274.29
2020-03-15,102,63,2,316.26
2020-03-16,111,70,0,562.02
2020-03-17,71,53,1,856.78
2020-03-18,62,41,0,693.44
2020-03-19,88,53,0,500.14
2020-03-20,113,72,1,474.81
2020-03-21,124,89,0,579.16
2020-03-22,133,91,1,620.36
2020-03-23,181,131,2,399.80
2020-03-24,122,74,1,1985.67
2020-03-25,113,67,1,2055.18
2020-03-26,164,96,0,1259.71
2020-03-27,158,121,1,559.33
2020-03-28,222,142,2,489.19
2020-03-29,309,180,9,1741.13
2020-03-30,236,129,4,1026.03
2020-03-31,208,133,1,1632.29
2020-04-01,218,146,0,486.31
2020-04-02,223,133,0,834.15
2020-04-03,199,125,1,173.04
2020-04-04,201,138,3,1317.61
2020-04-05,226,135,3,273.83
2020-04-06,207,140,3,1104.33
2020-04-07,158,89,1,405.85
2020-04-08,119,73,1,540.76
2020-04-09,114,78,3,328.88
2020-04-10,101,64,1,790.02
2020-04-11,90,55,1,0.00
2020-04-12,105,71,0,0.00
2020-04-13,170,98,1,1245.51
2020-04-14,225,133,6,1490.93
2020-04-15,260,167,2,1312.04
2020-04-16,208,134,1,1058.42
2020-04-17,164,114,1,819.59
2020-04-18,183,102,2,1389.73
2020-04-19,232,139,0,1927.98
2020-04-20,277,170,3,1221.56
2020-04-21,234,146,6,1610.34
2020-04-22,197,120,2,1380.76
2020-04-23,215,147,2,1300.41
2020-04-24,204,146,1,866.69
2020-04-25,223,143,1,579.58
2020-04-26,277,179,0,971.47
2020-04-27,218,139,1,2245.33
2020-04-28,243,150,1,1242.58
2020-04-29,280,168,1,665.61
2020-04-30,276,187,1,470.80
2020-05-01,299,195,1,595.44
2020-05-02,623,429,1,1204.33
2020-05-03,978,612,0,1382.67
2020-05-04,862,531,1,2830.61
2020-05-05,671,410,5,2562.21
2020-05-06,736,435,2,1017.78
2020-05-07,760,457,6,1117.82
2020-05-08,635,391,1,2391.23
2020-05-09,587,376,0,1836.87
2020-05-10,689,420,0,480.05
2020-05-11,698,402,5,2056.20
2020-05-12,732,446,4,1838.41
2020-05-13,715,435,5,2420.18
2020-05-14,630,382,3,1281.65
2020-05-15,673,432,0,867.04
2020-05-16,697,420,4,496.54
2020-05-17,881,545,2,674.99
2020-05-18,707,445,2,1482.98
2020-05-19,593,392,4,887.10
2020-05-20,584,385,4,627.78
2020-05-21,623,425,5,851.25
2020-05-22,739,488,3,652.56
2020-05-23,775,515,6,572.32
2020-05-24,"1,057",713,11,2009.54
2020-05-25,782,513,8,1942.42
2020-05-26,715,471,6,2342.56
2020-05-27,701,436,4,1049.25
2020-05-28,519,346,5,974.33
2020-05-29,412,289,1,1781.22
2020-05-30,519,348,2,60.31
2020-05-31,555,386,1,510.03
2020-06-01,452,298,8,1221.15
2020-06-02,578,378,2,840.10
2020-06-03,619,424,2,1123.38
2020-06-04,852,555,1,1401.66
2020-06-05,840,565,0,1978.03
2020-06-06,756,448,1,500.18
2020-06-07,886,572,2,1082.82
2020-06-08,803,522,4,1606.61
2020-06-09,798,544,1,1254.88
2020-06-10,616,422,6,436.52
2020-06-11,701,504,2,366.25
2020-06-12,534,392,1,1171.80
2020-06-13,496,356,1,144.93
2020-06-14,718,476,5,552.95
2020-06-15,724,485,8,3057.97
2020-06-16,679,450,4,2453.58
2020-06-17,628,414,10,702.65
2020-06-18,598,420,3,702.64
2020-06-19,560,368,3,1055.22
2020-06-20,559,382,2,628.70
2020-06-21,715,460,5,1287.03
2020-06-22,621,411,7,2655.63
2020-06-23,644,411,9,4142.58
2020-06-24,559,377,6,713.95
2020-06-25,476,319,1,1672.70
2020-06-26,579,377,2,971.64
2020-06-27,635,423,2,250.93
2020-06-28,706,451,3,620.26
2020-06-29,732,481,3,3055.84
2020-06-30,779,493,8,4283.20
2020-07-01,812,522,4,1530.48
2020-07-02,822,533,5,1882.73
2020-07-03,738,479,4,1237.10
2020-07-04,571,382,1,2158.35
2020-07-05,734,485,2,1043.99
2020-07-06,751,506,4,2356.34
2020-07-07,654,444,6,2201.76
2020-07-08,622,431,4,2336.35
2020-07-09,741,482,4,1861.67
2020-07-10,687,440,1,1822.98
2020-07-11,753,475,2,1186.91
2020-07-12,743,477,5,1178.02
2020-07-13,850,515,5,3758.89
2020-07-14,740,483,1,2484.51
2020-07-15,682,451,3,1608.91
2020-07-16,744,482,5,2241.79
2020-07-17,666,430,2,1013.38
2020-07-18,600,400,0,1997.36
2020-07-19,742,480,3,2478.69
2020-07-20,736,463,7,3232.18
2020-07-21,757,488,4,4610.12
2020-07-22,702,449,2,1575.83
2020-07-23,667,448,3,1029.27
2020-07-24,617,407,3,799.90
2020-07-25,525,365,2,1255.05
2020-07-26,711,452,2,1177.94
2020-07-27,774,511,5,2304.59
2020-07-28,784,511,6,1827.41
2020-07-29,739,495,3,1449.00
2020-07-30,647,434,5,968.01
2020-07-31,624,409,0,245.34
2020-08-01,551,369,5,621.46
2020-08-02,794,550,3,535.25
2020-08-03,434,299,2,1391.63
2020-08-04,17,13,0,1575.25
2020-08-05,113,97,0,1417.04
2020-08-06,339,220,1,1965.59
2020-08-07,363,237,1,1484.50
2020-08-08,292,204,0,317.50
2020-08-09,378,248,2,591.00
2020-08-10,451,288,4,2226.77
2020-08-11,538,353,5,1210.48
2020-08-12,531,329,13,912.80
2020-08-13,474,312,5,583.70
2020-08-14,455,296,6,1875.40
2020-08-15,502,340,2,184.00
2020-08-16,534,328,3,2219.10
2020-08-17,496,289,5,1196.80
2020-08-18,688,432,13,1245.80
2020-08-19,690,437,12,1623.00
2020-08-20,617,386,10,270.30
2020-08-21,576,429,5,456.80
2020-08-22,578,401,1,0.00
2020-08-23,712,494,8,682.70
2020-08-24,644,398,9,694.70
2020-08-25,511,315,14,1807.50
2020-08-26,454,294,2,1076.00
2020-08-27,414,255,10,97.80
2020-08-28,677,486,6,0.00
2020-08-29,644,384,2,239.90
2020-08-30,787,463,0,1203.30
2020-08-31,783,478,4,950.20
2020-09-01,469,220,6,604.00
2020-09-02,685,428,5,644.00
2020-09-03,542,322,6,0.00
2020-09-04,568,356,1,486.50
2020-09-05,561,341,2,0.00
2020-09-06,645,397,4,393.00
2020-09-07,529,313,9,810.00
2020-09-08,454,286,6,1374.80
2020-09-09,418,242,7,1220.05
2020-09-10,236,151,2,867.99
2020-09-11,448,289,6,545.00
2020-09-12,441,284,5,362.00
2020-09-13,523,320,2,1312.40
2020-09-14,557,335,10,1768.00
2020-09-15,532,297,5,918.00
2020-09-16,438,275,5,276.00
2020-09-17,458,292,2,326.70
2020-09-18,388,248,5,0.00
2020-09-19,337,228,1,452.00
2020-09-20,475,300,3,624.70
2020-09-21,480,272,7,1056.60
2020-09-22,478,259,8,96.60
2020-09-23,436,258,4,279.00
2020-09-24,458,298,5,962.80
2020-09-25,414,283,4,499.00
2020-09-26,368,230,4,0.00
2020-09-27,526,357,5,706.60
2020-09-28,546,362,11,616.90
2020-09-29,524,336,5,0.00
2020-09-30,453,263,2,1422.43
2020-10-01,378,228,5,706.60
2020-10-02,324,210,6,548.05
2020-10-03,292,193,2,0.00
2020-10-04,341,198,4,585.00
2020-10-05,328,199,5,462.00
2020-10-06,368,210,5,0.00
2020-10-07,329,219,5,1518.88
2020-10-08,275,193,3,250.00
2020-10-09,313,199,6,608.60
2020-10-10,282,198,1,267.00
2020-10-11,436,277,5,587.55
2020-10-12,430,274,13,2044.40
2020-10-13,337,228,3,84.00
2020-10-14,257,160,6,472.00
2020-10-15,271,173,5,1311.35
2020-10-16,220,137,2,1374.50
2020-10-17,213,144,3,475.75
2020-10-18,333,210,6,496.00
2020-10-19,272,163,9,1456.95
2020-10-20,240,143,8,197.00
2020-10-21,205,138,2,0.00
2020-10-22,192,138,2,383.00
2020-10-23,188,122,0,466.10
2020-10-24,203,133,3,435.00
2020-10-25,240,146,4,428.40
2020-10-26,225,137,5,929.95
2020-10-27,234,153,4,271.70
2020-10-28,181,105,5,343.50
2020-10-29,149,90,3,331.80
2020-10-30,224,146,1,1216.05
2020-10-31,265,183,3,181.15
2020-11-01,350,220,3,614.55
2020-11-02,347,246,4,378.65
2020-11-03,275,187,2,1050.70
2020-11-04,232,166,8,0.00
2020-11-05,286,221,1,583.70
2020-11-06,315,223,4,531.90
2020-11-07,319,230,3,152.95
2020-11-08,473,356,5,622.50
2020-11-09,410,293,6,1037.70
2020-11-10,282,202,1,65.00
2020-11-11,365,271,4,148.00
2020-11-12,325,219,3,1616.00
2020-11-13,340,248,2,402.60
2020-11-14,352,255,4,174.80
2020-11-15,389,287,1,280.55
2020-11-16,432,308,5,366.80
2020-11-17,295,217,4,0.00
2020-11-18,297,208,2,1247.90
2020-11-19,326,234,3,424.00
2020-11-20,255,189,1,541.30
2020-11-21,393,298,0,907.40
2020-11-22,537,391,7,623.95
2020-11-23,404,286,3,361.45
2020-11-24,264,172,1,379.00
2020-11-25,281,203,6,190.00
2020-11-26,391,237,12,1394.90
2020-11-27,408,244,9,1616.95
2020-11-28,320,221,4,394.54
2020-11-29,422,264,11,457.50
2020-11-30,370,222,9,2034.88
2020-12-01,269,174,5,52.00
2020-12-02,372,273,4,0.00
2020-12-03,434,291,3,241.80
2020-12-04,390,263,5,472.40
2020-12-05,347,234,5,295.25
2020-12-06,342,232,6,0.00
2020-12-07,411,270,9,259.50
2020-12-08,351,250,4,1169.30
2020-12-09,317,219,3,516.90
2020-12-10,317,227,1,452.40
2020-12-11,311,209,3,225.30
2020-12-12,237,164,5,291.20
2020-12-13,321,211,7,662.95
2020-12-14,351,234,8,1313.20
2020-12-15,347,253,4,437.30
2020-12-16,291,181,10,591.72
2020-12-17,249,180,4,125.90
2020-12-18,216,150,7,283.50
2020-12-19,185,121,1,281.10
2020-12-20,206,139,3,631.00
2020-12-21,193,129,3,150.60
2020-12-22,128,91,1,0.00
2020-12-23,67,47,0,190.85
2020-12-24,49,35,1,0.00
2020-12-25,133,87,0,0.00
2020-12-26,184,123,0,78.00
2020-12-27,256,166,1,477.20
2020-12-28,303,185,3,167.00
2020-12-29,236,163,2,796.00
2020-12-30,214,151,2,86.00
2020-12-31,132,101,2,26.00
2021-01-01,283,194,2,220.00
2021-01-02,317,214,1,138.00
2021-01-03,353,241,5,201.00
2021-01-04,337,202,3,324.00
2021-01-05,297,183,6,180.00
2021-01-06,328,222,1,0.00
2021-01-07,314,221,3,308.00
2021-01-08,307,230,1,492.20
2021-01-09,252,191,1,324.00
2021-01-10,10,8,0,319.00
2021-01-11,372,256,3,94.00
2021-01-12,347,255,1,695.20
2021-01-13,296,211,3,880.40
2021-01-14,255,175,2,164.00
2021-01-15,237,170,2,88.00
2021-01-16,251,164,6,75.00
2021-01-17,301,220,3,387.60
2021-01-18,365,256,5,453.90
2021-01-19,347,241,3,973.20
2021-01-20,355,240,6,742.80
2021-01-21,302,186,2,457.20
2021-01-22,303,205,4,0.00
2021-01-23,406,290,5,496.70
2021-01-24,573,412,10,423.90
2021-01-25,394,279,8,361.00
2021-01-26,313,203,1,540.00
2021-01-27,298,192,5,356.00
2021-01-28,274,194,2,71.00
2021-01-29,239,157,1,509.00
2021-01-30,253,179,0,519.50
2021-01-31,290,197,4,318.50
2021-02-01,266,179,2,148.00
2021-02-02,288,194,4,2522.15
2021-02-03,153,109,2,388.55
2021-02-04,82,42,1,550.00
2021-02-05,275,201,3,1420.90
2021-02-06,245,193,3,207.20
2021-02-07,403,277,3,838.75
2021-02-08,303,216,4,490.10
2021-02-09,326,222,6,671.05
2021-02-10,258,183,1,190.95
2021-02-11,232,152,6,1804.50
2021-02-12,239,164,3,265.50
2021-02-13,201,141,2,205.00
2021-02-14,224,158,2,193.95
2021-02-15,235,146,3,759.90
2021-02-16,215,142,3,393.00
2021-02-17,221,148,1,814.25
2021-02-18,196,125,4,365.20
2021-02-19,197,139,3,182.75
2021-02-20,176,121,4,741.10
2021-02-21,209,157,1,295.80
2021-02-22,197,141,0,177.00
2021-02-23,208,145,1,726.70
2021-02-24,171,118,2,940.75
2021-02-25,168,116,1,368.75
2021-02-26,187,118,5,285.50
2021-02-27,233,166,4,128.00
2021-02-28,273,190,2,647.50
2021-03-01,305,208,5,1163.95
2021-03-02,310,221,9,328.65
2021-03-03,122,82,5,124.05
2021-03-04,23,13,1,527.85
2021-03-05,18,13,0,1185.30
2021-03-06,6,6,0,738.35
2021-03-07,19,11,0,542.00
2021-03-08,12,10,0,626.15
2021-03-09,10,7,0,542.30
2021-03-10,27,19,0,1720.70
2021-03-11,14,9,0,381.00
2021-03-12,173,120,4,587.10
2021-03-13,324,236,5,43.00
2021-03-14,434,319,7,1201.60
2021-03-15,331,225,5,1447.20
2021-03-16,331,229,5,1747.60
2021-03-17,284,203,2,955.50
2021-03-18,287,209,4,516.10
2021-03-19,247,180,2,324.00
2021-03-20,245,175,2,253.00
2021-03-21,340,241,5,298.00
2021-03-22,307,207,5,556.00
2021-03-23,287,194,2,145.00
2021-03-24,205,145,6,229.00
2021-03-25,174,123,2,0.00
